no_of_face,face_x,face_y,face_w,face_h,face_con,no_of_hand,pose,pose_x,pose_y,phone,phone_x,phone_y,phone_w,phone_h,phone_con,label
1,252.798481,234.0271163,127.3998451,127.3998642,91.39555693,2,forward,5.361011503,-1.531932086,0,0,0,0,0,0,0
1,261.7719841,252.3812842,169.9383736,169.9339485,81.11024499,2,forward,5.349884423,-2.502158969,0,0,0,0,0,0,0
1,250.9476662,245.2532649,135.3972435,135.3973103,87.41175532,1,forward,5.34674649,-2.604041414,0,0,0,0,0,0,0
1,251.5958786,276.9129562,191.6478729,191.6385841,92.5927937,2,forward,5.34189238,-0.986248191,0,0,0,0,0,0,0
1,230.112896,194.2853451,112.3744392,112.3744297,87.84649968,1,forward,5.33489827,0.193880132,0,0,0,0,0,0,0
1,264.0465546,290.4102481,199.2049408,199.1924572,87.85198927,1,forward,5.32055158,-6.222983774,0,0,0,0,0,0,0
1,312.2299576,286.7319489,155.9915543,155.991354,90.9353435,0,forward,5.313682758,8.80536939,1,76,305,258,480,0.607855141,1
1,279.5705605,220.1012993,129.0415764,129.0417767,96.78662419,1,forward,5.310440074,7.385762897,0,0,0,0,0,0,0
1,272.413044,307.7241039,103.9155769,103.9157295,89.19591308,0,forward,-3.34316337,6.999334178,0,0,0,0,0,0,0
1,272.345295,312.3560393,154.9271584,154.9271107,83.76632929,0,forward,5.428264442,-0.790433117,0,0,0,0,0,0,0
1,241.5982246,227.26367,150.7787895,150.7787418,95.55936456,0,forward,5.296766176,4.285815297,1,215,384,355,479,0.762722731,1
1,272.1634293,295.4271293,198.7019348,198.6905766,87.31341362,2,forward,5.29100356,-2.475359713,0,0,0,0,0,0,0
1,272.2244263,208.3675289,143.1613159,143.1613255,94.55336332,0,forward,7.058275599,5.823324682,0,0,0,0,0,0,0
1,272.0530701,209.5356846,137.915535,137.9156399,95.44157386,0,forward,7.729836367,7.831319676,0,0,0,0,0,0,0
1,232.6582718,222.1169758,144.4775009,144.4774246,95.76143622,0,forward,5.279954071,3.587635381,1,214,349,337,480,0.843708873,1
1,272.0068741,270.1741505,125.0413513,125.0414085,85.05476713,0,forward,11.40480066,-7.279232735,0,0,0,0,0,0,0
1,272.0048904,187.8315854,166.3903809,166.3869667,90.66452384,0,forward,4.824040159,0.526169048,0,0,0,0,0,0,0
1,256.8144035,218.8887119,131.4805794,131.4808559,94.91881728,2,forward,5.266424572,7.584691658,1,145,434,264,478,0.739018857,1
1,271.9844246,306.6258717,135.9616661,135.9615898,90.99423289,0,forward,9.537114443,9.663983838,0,0,0,0,0,0,0
1,271.9747925,304.2650986,152.2966003,152.2964001,95.34441829,0,forward,-4.752114594,7.817126431,0,0,0,0,0,0,0
1,293.0573845,257.5150395,162.4907494,162.4846172,85.82150936,1,forward,-6.172512154,-7.934121451,0,0,0,0,0,0,0
1,272.689991,220.4959202,129.229641,129.2296886,96.22070789,0,forward,5.245440643,3.719809817,1,133,440,242,480,0.696994066,1
1,271.7850876,207.9403496,140.7204819,140.7205868,94.96814013,0,forward,6.65555393,4.837489532,0,0,0,0,0,0,0
1,271.5787697,337.3301411,143.2202339,143.2201481,84.90062356,0,forward,-2.053853274,4.985996756,0,0,0,0,0,0,0
1,271.4455414,262.8248119,159.1139984,159.1138458,93.35744381,0,forward,11.49789096,5.493968321,0,0,0,0,0,0,0
1,271.41922,230.9571386,161.8286896,161.8285847,92.21090078,0,forward,0.784586231,4.215816077,0,0,0,0,0,0,0
1,255.2835655,214.9207592,139.592762,139.5929146,94.97401118,1,forward,5.201647636,7.297459128,1,144,428,252,479,0.669302285,1
1,234.0742302,220.5524826,143.8818932,143.8819027,96.15547061,0,forward,5.200071895,3.262871143,1,213,353,339,480,0.835711718,1
1,282.2524261,276.6944313,225.1388931,225.1185608,66.1762774,1,forward,-6.162737782,-7.932496805,0,0,0,0,0,0,0
1,271.4084435,234.6219349,154.4014168,154.4015121,92.38840938,0,forward,4.942740271,13.12716134,0,0,0,0,0,0,1
1,271.3742065,303.5024929,160.2593613,160.2592278,95.92933655,0,forward,-2.095782546,10.45135252,0,0,0,0,0,0,0
1,190.0193787,250.2212906,163.6680984,163.6678219,91.7527914,0,forward,5.190540163,9.098736673,1,0,355,158,480,0.805655062,1
1,271.286602,320.706625,133.1417274,133.1417656,90.56629539,0,forward,3.165572362,12.76056536,0,0,0,0,0,0,0
1,271.2865448,196.3706231,170.3934479,170.3934288,91.77454114,0,forward,0.514459209,-1.267746229,0,0,0,0,0,0,0
1,271.1918831,263.3381653,157.6747704,157.6746655,93.10383201,0,forward,10.73187826,5.152346985,0,0,0,0,0,0,0
1,271.0300446,305.0804043,150.1555252,150.1554108,94.99127269,0,forward,-6.032587727,8.648986051,0,0,0,0,0,0,0
1,303.2531357,282.1790338,181.2906647,181.2844276,75.42216182,2,forward,-9.685823801,-7.919772474,0,0,0,0,0,0,1
1,270.9672165,208.4677505,145.1363754,145.1363468,94.70139742,0,forward,6.044838401,3.517888359,0,0,0,0,0,0,0
1,270.927906,284.643836,187.2514915,187.2423506,92.20896959,0,forward,2.075266128,-1.901037994,0,0,0,0,0,0,0
1,270.8629799,266.4310765,190.6802177,190.6761074,94.45434213,0,forward,0.33569896,-0.098514037,0,0,0,0,0,0,0
1,270.7786942,253.6123753,172.7374649,172.7343178,95.44696808,0,forward,8.024213426,10.87483177,0,0,0,0,0,0,0
1,270.7539749,308.6513901,138.0113602,138.0110836,90.23190141,0,forward,4.176824029,8.852749032,0,0,0,0,0,0,0
1,300.3470039,288.5875415,198.4291649,198.4158325,80.74015379,2,forward,-3.129246168,-7.911939301,0,0,0,0,0,0,0
1,270.4955864,303.5136509,136.8486595,136.8486214,90.76476097,0,forward,10.53285098,12.35297898,0,0,0,0,0,0,0
1,270.367527,306.9014454,104.3045998,104.3048859,88.97248507,0,forward,-3.972749951,7.125799773,0,0,0,0,0,0,0
1,249.0303421,220.1311111,129.5687485,129.5688629,94.9305594,1,forward,5.10648594,8.077586691,0,0,0,0,0,0,0
1,270.3214836,206.13204,145.3019142,145.3019428,93.95568967,0,forward,6.145026745,4.154415979,0,0,0,0,0,0,0
1,251.5413094,242.8597427,130.486393,130.4866219,91.20258093,1,forward,5.097377265,-4.955297638,0,0,0,0,0,0,0
1,273.3912849,222.7693462,126.3329506,126.3330173,97.10671306,1,forward,5.095173058,3.271640237,1,104,295,233,480,0.893569052,1
1,256.9397736,253.9031339,141.3816071,141.3816547,92.17624664,1,forward,5.094301949,-2.071318572,0,0,0,0,0,0,0
1,272.1615791,278.2638478,140.2464485,140.246172,92.52780676,1,forward,5.081016952,-4.429471341,0,0,0,0,0,0,0
1,277.7563477,223.4772778,122.8443909,122.8445435,96.32000923,0,forward,5.080518061,9.160933861,1,163,411,299,480,0.729387164,1
1,270.2649307,307.232666,123.9299393,123.9302731,93.29833388,0,forward,5.031809808,7.04353871,0,0,0,0,0,0,0
1,240.1348305,224.9578571,138.866787,138.8666725,95.96594572,0,forward,5.056829988,4.408345769,1,210,345,339,480,0.860740483,1
1,261.7211151,259.602263,150.0802612,150.0801659,91.83090329,1,forward,5.055250612,-4.034639686,0,0,0,0,0,0,0
1,248.799057,220.3053761,132.9689789,132.9690456,95.02606392,1,forward,5.054345156,7.805321613,0,0,0,0,0,0,0
1,239.2811012,226.669836,140.2582359,140.2581024,95.83280683,0,forward,5.048071439,4.010568828,1,210,351,339,480,0.815882146,1
1,258.0352592,254.7168159,135.9561348,135.9562397,88.19326162,1,forward,5.047202673,-3.091722612,1,108,137,270,410,0.777779102,1
1,270.2039909,194.0907025,170.2251244,170.2250576,92.46428013,0,forward,2.020911835,-0.848376365,0,0,0,0,0,0,0
1,270.1538849,313.4112453,147.1137619,147.1138,88.02595139,0,forward,3.573666432,5.67136765,0,0,0,0,0,0,0
1,311.8370247,298.7385965,188.9926338,188.9823246,83.42489004,2,forward,-8.394084802,-7.906470886,0,0,0,0,0,0,1
1,269.9229813,315.0880337,136.6124344,136.6121864,96.83995247,0,forward,-3.297784011,7.189860293,0,0,0,0,0,0,0
1,253.5301399,259.5935559,191.7323494,191.7222118,89.03037906,1,forward,5.003149999,-0.184246496,0,0,0,0,0,0,0
1,269.8750114,219.239645,133.7001228,133.7002659,97.21545577,0,forward,6.70507998,9.077126704,0,0,0,0,0,0,0
1,252.8971863,228.7989521,141.5141296,141.5140343,97.44467735,0,forward,5.00141065,4.672219785,1,245,363,366,480,0.874202371,1
1,269.7237206,293.6965752,143.8505363,143.8503742,90.98344445,0,forward,6.471613157,-0.948625639,0,0,0,0,0,0,0
1,254.6710396,227.6415539,138.9340019,138.9339638,97.24732637,0,forward,4.980621101,4.024392456,1,247,363,368,480,0.875290632,1
1,281.441803,219.4095612,132.6733017,132.6732731,95.49437761,0,forward,4.962132925,9.055668728,1,124,302,243,479,0.913208365,1
1,269.706955,226.3959957,158.5677719,158.5677052,91.99473262,0,forward,-1.897644899,3.709731741,0,0,0,0,0,0,0
1,269.6513367,248.6085606,153.499527,153.4993172,91.79458618,0,forward,6.331408794,11.8456377,0,0,0,0,0,0,0
1,269.6242714,206.102972,143.997097,143.9972019,94.87617612,0,forward,6.874350609,4.507555585,0,0,0,0,0,0,0
1,273.3644104,245.4298401,171.4884949,171.4849377,88.46910596,2,left,-1.552156381,-14.16820171,0,0,0,0,0,0,1
1,280.2085304,262.628088,184.1420555,184.1374397,91.62145853,2,left,-3.785606715,-14.84232094,0,0,0,0,0,0,1
1,270.5376816,270.1130128,196.2097549,196.2021446,90.8510685,2,left,-0.594439469,-12.02153832,0,0,0,0,0,0,1
1,280.9091759,270.6244922,201.0547829,201.0429096,79.17113304,2,forward,-5.541163894,-7.906311279,0,0,0,0,0,0,0
1,241.4307022,248.9549732,151.150589,151.1507607,92.66564846,1,forward,4.942568282,7.814580487,1,164,266,211,362,0.63330543,1
1,269.5174599,249.5601368,134.7122765,134.7125816,93.65550876,0,forward,11.89514131,13.38908192,0,0,0,0,0,0,1
1,244.2413139,284.8038244,171.1212349,171.1167383,89.99037147,2,forward,4.938095233,-0.430870156,0,0,0,0,0,0,0
1,269.5210648,216.7340183,137.701683,137.7017784,96.64978385,0,forward,4.937257878,0.340394384,1,81,390,215,479,0.782931685,1
1,262.8289413,222.9902744,129.4358826,129.4361115,95.79699039,0,forward,4.936200987,-4.809408039,1,363,311,508,480,0.843797326,1
1,269.4309235,217.0554256,135.2469254,135.2470779,96.9735086,0,forward,3.896671737,6.663745767,0,0,0,0,0,0,0
1,237.8754425,285.1441956,126.4889908,126.489172,95.07425427,0,forward,4.929898086,9.869773706,1,189,357,293,478,0.784534454,1
1,241.3012314,229.516468,154.3439484,154.3438911,96.45317793,1,forward,4.926594799,4.121783631,0,0,0,0,0,0,0
1,241.4230728,225.4710674,141.8348694,141.8348122,95.63065171,0,forward,4.925567362,3.151019418,1,206,343,339,480,0.787235022,1
1,269.4068146,315.3641796,139.873085,139.8727798,96.22415304,0,forward,-4.343867192,7.525562506,0,0,0,0,0,0,0
1,242.1805763,221.3013554,131.0797691,131.0797119,96.3721633,1,forward,4.910602051,10.14285877,1,321,285,458,424,0.737279594,1
1,269.2986679,308.9566326,105.3671646,105.3672981,89.91266489,0,forward,-3.991317486,6.611392246,0,0,0,0,0,0,0
1,204.2727089,250.4569244,174.1279793,174.1232014,94.28298473,0,forward,4.909966536,8.876072538,1,0,221,197,478,0.88058883,1
1,269.2842293,305.3111744,159.6642876,159.6640205,94.74193454,0,forward,-3.225488273,9.200539107,0,0,0,0,0,0,0
1,269.2614937,308.3853149,106.635952,106.636076,89.01718259,0,forward,-2.29578731,7.522446724,0,0,0,0,0,0,0
1,262.1017456,280.0234437,200.5495453,200.538826,92.07268357,2,forward,4.900841625,-2.715601867,0,0,0,0,0,0,0
1,248.5666084,218.7403393,132.8508186,132.8509712,95.60258985,1,forward,4.898944207,7.449814148,0,0,0,0,0,0,0
1,248.1931114,218.4890556,132.736187,132.736187,92.0201242,1,forward,4.897396898,5.749650758,0,0,0,0,0,0,0
1,269.1644287,238.4773898,166.3150406,166.3150692,94.06186938,0,forward,1.415010263,2.372920945,0,0,0,0,0,0,0
1,269.0457153,323.8165569,137.7981949,137.7983665,89.07980919,0,forward,5.39563545,11.87986166,0,0,0,0,0,0,0
1,237.1311188,221.6519046,137.1460342,137.1459103,92.0845747,2,forward,4.881775432,-2.681081313,0,0,0,0,0,0,0
1,248.8536072,218.5234165,132.070694,132.0707703,95.39993405,1,forward,4.879254734,7.665165556,0,0,0,0,0,0,0
1,269.0150642,364.9649048,153.2024956,153.2025719,77.47724056,0,forward,-3.755503583,2.843299877,0,0,0,0,0,0,0
1,247.8757858,314.4258785,128.1471252,128.1469345,82.53657222,0,forward,4.869482993,9.733287392,1,232,357,332,480,0.858856678,1
1,273.7809563,300.1223874,162.5962639,162.5959396,81.89880252,2,forward,4.866686457,-3.985004693,0,0,0,0,0,0,0
1,273.6715508,300.080967,187.0921898,187.0801449,77.900666,2,forward,4.864495998,-3.782612171,0,0,0,0,0,0,0
1,235.7198334,221.7663002,143.535347,143.5352898,95.90262175,0,forward,4.854288066,2.617411805,1,218,353,339,479,0.831784368,1
1,316.2181664,302.0457173,176.310215,176.3057327,93.8303411,1,forward,4.8501867,-2.160356301,0,0,0,0,0,0,0
1,254.4555664,221.8422318,131.2641144,131.2641621,96.35269046,0,forward,4.843306925,8.19994002,1,332,349,468,475,0.608017206,1
1,257.1477127,246.4593673,138.720665,138.7208748,87.78978586,2,forward,4.832432983,-3.277108989,0,0,0,0,0,0,0
1,266.8272781,282.3519253,196.9404602,196.929388,90.44210911,1,forward,4.830902982,-1.601817105,0,0,0,0,0,0,0
1,269.0032768,338.8579273,140.4723549,140.4722786,88.10620904,0,forward,0.217294208,5.816815236,0,0,0,0,0,0,0
1,268.8829613,250.8818436,174.7760963,174.7725964,94.93570328,0,forward,8.704366699,8.974386759,0,0,0,0,0,0,0
1,234.6314621,223.2605553,141.1507034,141.1505985,96.52904868,0,forward,4.818455424,3.058673713,1,216,349,338,480,0.864366055,1
1,280.1202011,222.9923916,123.3296967,123.3297729,95.09178996,0,forward,4.804119093,9.340514254,1,192,291,322,476,0.682281554,1
1,260.2104187,266.3650727,152.830162,152.8300667,93.61671209,1,forward,4.796083442,-0.773733102,0,0,0,0,0,0,0
1,286.5510368,282.4046349,207.1940804,207.1814919,72.2881794,1,forward,-5.566438709,-7.844268096,0,0,0,0,0,0,0
1,268.6898994,318.9914703,139.6541405,139.6541119,88.78020644,0,forward,1.320607224,8.655022691,0,0,0,0,0,0,0
1,278.1840515,226.9787693,127.5419617,127.5419426,95.93130946,2,forward,4.767066226,7.17576433,0,0,0,0,0,0,0
1,268.5987282,296.8636036,164.2592049,164.2590523,94.64402795,0,forward,-3.71768837,9.387167405,0,0,0,0,0,0,0
1,268.536644,201.0062242,166.9141769,166.9107628,93.84235144,0,forward,8.551684167,1.65856825,0,0,0,0,0,0,0
1,268.5240936,223.8088703,124.7177505,124.7179699,97.53522873,0,forward,4.619338819,5.608712811,0,0,0,0,0,0,0
1,268.48423,321.7461777,150.1007462,150.1006222,85.13484597,0,forward,-2.021499298,4.500631189,0,0,0,0,0,0,0
1,227.1446609,271.971817,128.8903046,128.8904285,95.08949518,0,forward,4.741385191,9.466249898,1,346,377,509,480,0.67812413,1
1,268.4255981,333.1599712,146.1878586,146.1877441,86.36998534,0,forward,3.098164205,3.845858162,0,0,0,0,0,0,0
1,239.151535,226.3756657,143.38871,143.3885479,95.63262463,0,forward,4.73485698,3.78340392,1,207,359,342,480,0.739637554,1
1,268.3567429,317.8620243,141.8706512,141.8707466,96.16543651,0,forward,-5.149137309,6.50276313,0,0,0,0,0,0,0
1,261.9105721,219.0124226,123.934269,123.9344788,87.13682294,2,forward,4.717917348,6.970786492,1,142,424,266,479,0.717478693,1
1,211.1294365,226.7219186,156.6400337,156.6401768,88.1767869,2,forward,4.717193352,5.007397825,0,0,0,0,0,0,0
1,268.2874298,311.9372845,158.838501,158.8385582,79.18772697,0,forward,7.67693786,-1.753988986,0,0,0,0,0,0,0
1,272.2004128,308.9352143,168.6256599,168.6214399,86.83149219,1,forward,4.711409243,-1.349369227,0,0,0,0,0,0,0
1,268.08424,304.8297167,170.0932884,170.0890303,91.29191637,0,forward,7.319006649,-1.834289158,0,0,0,0,0,0,0
1,268.0777931,302.2658157,161.0015297,161.0014057,95.9205389,0,forward,-3.501844002,9.187579003,0,0,0,0,0,0,0
1,231.0604858,222.2477531,145.8054733,145.8054543,95.99151015,0,forward,4.697989656,2.895202419,1,208,360,338,480,0.786842525,1
1,267.9746056,303.7397171,140.5550194,140.5551195,78.3947885,0,forward,7.17118402,-1.019454302,0,0,0,0,0,0,0
1,281.8453598,218.4688282,138.5996246,138.5995388,96.63761854,0,forward,4.688847526,1.305201751,1,103,300,231,479,0.903419971,1
1,286.7830276,278.9712047,177.0043182,176.9987011,83.52670074,1,forward,-6.203229943,-7.833244641,0,0,0,0,0,0,0
1,267.7547264,320.8001232,137.2417259,137.2418404,90.40608406,0,forward,3.872865002,11.20906484,0,0,0,0,0,0,0
1,212.150135,204.9524689,137.3616982,137.3619461,89.54586387,1,forward,4.671093057,6.592853837,0,0,0,0,0,0,0
1,267.678299,334.6951675,135.2839661,135.2839565,85.83180308,0,forward,2.021771753,4.428858092,0,0,0,0,0,0,0
1,267.652874,324.6252823,137.8993797,137.8995609,87.61667609,0,forward,4.543103271,12.0447695,0,0,0,0,0,0,0
1,250.1770973,207.0790672,124.3601036,124.3603706,95.2950716,0,forward,4.638060069,3.12037032,1,124,271,249,478,0.879036307,1
1,269.0477753,285.9687162,186.714592,186.7040634,90.68822265,2,forward,4.628798546,-4.367189051,0,0,0,0,0,0,0
1,256.8746948,231.4127827,136.3218689,136.3218212,97.24816084,0,forward,4.626769199,3.639161773,1,248,365,369,480,0.836168289,1
1,293.3866882,272.4362969,211.3524628,211.3400745,70.22278905,1,forward,-7.516562981,-7.8173156,0,0,0,0,0,0,0
1,267.5461197,312.4084866,175.8522797,175.8464384,86.63626909,0,forward,6.296588651,-1.129565115,0,0,0,0,0,0,0
1,246.2359428,224.3898296,143.5983467,143.598175,94.07403469,0,forward,4.615193971,4.056195462,1,210,334,340,479,0.878225803,1
1,267.4575806,250.7194519,173.9590073,173.9556026,95.75594664,0,forward,8.848177974,9.889218231,0,0,0,0,0,0,0
1,257.0921707,269.1829681,212.4596786,212.4461746,81.6067636,2,forward,4.608057922,-4.475260615,0,0,0,0,0,0,0
1,267.2849274,313.0586243,142.8730011,142.8727055,95.70586681,0,forward,-5.765359329,7.593768243,0,0,0,0,0,0,0
1,267.2429085,306.6091919,158.5600853,158.5599232,95.73130608,0,forward,-3.848647106,8.665921809,0,0,0,0,0,0,0
1,267.2126579,325.3883457,133.2632637,133.2631874,86.49452329,0,forward,1.730487877,5.063376938,0,0,0,0,0,0,0
1,267.0362854,296.9051898,158.9472961,158.9470768,87.78490424,0,forward,6.447806866,-2.994463985,0,0,0,0,0,0,0
1,265.6850815,287.4305547,192.9124451,192.9012251,89.8028791,2,forward,4.578467381,-4.499864592,0,0,0,0,0,0,0
1,205.2397728,250.6935024,173.9771843,173.9715958,93.92182231,0,forward,4.570805119,8.527483382,1,0,242,221,478,0.923190594,1
1,266.8785667,303.4310532,163.895092,163.8949299,93.99259686,0,forward,-3.418703408,8.720683545,0,0,0,0,0,0,0
1,266.8261147,221.424551,132.3533058,132.3533249,96.75323367,0,forward,4.497525033,6.92672339,0,0,0,0,0,0,0
1,300.2799225,288.1585121,163.1094742,163.1091499,82.28175044,2,left,-1.370597975,-10.73939521,0,0,0,0,0,0,1
1,321.80336,288.6618066,168.5399628,168.5396862,76.93637609,2,left,-6.490164353,-18.26159355,0,0,0,0,0,0,1
1,303.8150215,302.2124767,192.9386711,192.929306,78.03376317,2,left,-6.054635758,-10.93084212,0,0,0,0,0,0,1
1,266.7788696,299.3393326,163.1973267,163.1971264,93.35776567,0,forward,-0.172446205,0.009112545,0,0,0,0,0,0,0
1,305.182457,279.7381425,188.1840134,188.1734276,80.02061844,2,down,-11.54751188,-7.960022934,0,0,0,0,0,0,1
1,304.522934,297.6787091,192.2321701,192.2276974,73.70936275,1,down,-14.55321266,-7.251585826,0,0,0,0,0,0,1
1,309.5746994,285.7243037,174.272728,174.2680836,84.43191648,1,down,-11.94189696,-7.355158431,0,0,0,0,0,0,1
1,305.4683304,282.7814985,174.6698761,174.6657085,84.68296528,2,down,-10.43061275,-7.63677387,0,0,0,0,0,0,1
1,307.3162079,282.4060893,186.4482117,186.4387608,83.03290009,2,down,-13.80296995,-6.617552055,0,0,0,0,0,0,1
1,311.4592934,277.7126909,161.0501671,161.0501003,87.40165234,2,down,-12.14294763,-5.514300564,0,0,0,0,0,0,1
1,307.7588844,284.9466681,185.8835793,185.872736,80.82060814,2,down,-11.81034723,-6.762041419,0,0,0,0,0,0,1
1,310.8999252,281.4346719,182.0372772,182.0272923,82.55345821,2,down,-10.49024489,-5.08607998,0,0,0,0,0,0,1
1,266.6412544,311.6537356,169.2233086,169.2192364,87.20058203,0,forward,0.264166372,-1.086440174,0,0,0,0,0,0,0
1,307.8091431,277.2126556,180.9859085,180.9760094,82.07188249,2,down,-10.7845505,-4.525090855,0,0,0,0,0,0,1
1,266.4811516,317.2305679,138.2068825,138.2066631,96.25301361,0,forward,-4.671173205,6.864021351,0,0,0,0,0,0,0
1,301.8390465,274.4851423,178.6136055,178.6079407,82.30897188,2,down,-12.16483888,-3.65794218,0,0,0,0,0,0,1
1,266.3880157,166.3559746,146.2382507,146.2378693,94.46185827,0,forward,12.1710134,-3.895367651,0,0,0,0,0,0,0
1,290.895977,311.1227763,184.5196342,184.512949,80.26158214,2,forward,-1.311943853,-7.738277506,0,0,0,0,0,0,0
1,266.339016,244.690342,193.4043312,193.4026623,54.7015965,0,forward,-3.299578814,2.974242074,0,0,0,0,0,0,0
1,252.6509285,289.8548341,197.483654,197.4772739,93.18404198,2,forward,4.515155227,-2.146526763,0,0,0,0,0,0,0
1,299.2263222,277.4119163,193.3236122,193.3119106,80.64292073,2,down,-10.66545053,-7.321575394,0,0,0,0,0,0,1
1,301.4504242,261.5349984,176.5809631,176.5762997,89.37879205,2,down,-12.4298155,-4.267418008,0,0,0,0,0,0,1
1,298.3277321,269.7956658,173.7942314,173.7897205,88.94583583,2,down,-11.35661685,-5.403527394,0,0,0,0,0,0,1
1,269.0496254,166.5665603,235.8301735,235.8037376,69.76237893,1,down,-15,10,0,0,0,0,0,0,1
